-56.124992 	 1.160831 	 4.162100 
-35.528149 	 1.299594 	 4.620361 
-20.674261 	 1.383259 	 4.755632 
-18.490179 	 1.383259 	 4.755632 
-18.490179 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.437782 	 4.594449 
-16.530828 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.490490 	 4.065475 
-11.775140 	 1.601386 	 3.635207 
-8.307612 	 1.601386 	 3.635207 
-8.307612 	 1.601386 	 3.635207 
-8.307612 	 1.601386 	 3.635207 
-8.307612 	 1.601386 	 3.635207 
-8.307612 	 1.583450 	 3.463599 
-7.169481 	 1.583450 	 3.463599 
-7.169481 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.625640 	 2.979228 
-4.733738 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.698212 	 2.465425 
-2.563304 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.700984 	 2.289387 
-2.544149 	 1.767440 	 1.792540 
-1.625993 	 1.857688 	 1.410324 
-0.515805 	 1.857688 	 1.410324 
-0.515805 	 1.857688 	 1.410324 
-0.515805 	 1.857688 	 1.410324 
-0.515805 	 1.857688 	 1.410324 
-0.515805 	 1.857688 	 1.410324 
-0.515805 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.894915 	 1.620496 
-0.379275 	 1.815270 	 2.231399 
-1.533593 	 1.815270 	 2.231399 
-1.533593 	 1.815270 	 2.231399 
-1.533593 	 1.815270 	 2.231399 
-1.533593 	 1.815270 	 2.231399 
-1.533593 	 1.815270 	 2.231399 
-1.533593 	 1.815270 	 2.231399 
-1.533593 	 1.832489 	 1.560329 
-0.635686 	 1.832489 	 1.560329 
-0.635686 	 1.832489 	 1.560329 
-0.635686 	 1.832489 	 1.560329 
-0.635686 	 1.904382 	 1.142540 
-0.468146 	 1.904382 	 1.142540 
-0.468146 	 1.904382 	 1.142540 
-0.468146 	 1.904382 	 1.142540 
-0.468146 	 1.904382 	 1.142540 
-0.468146 	 1.904382 	 1.142540 
-0.468146 	 1.904382 	 1.142540 
-0.468146 	 1.873473 	 1.362574 
-0.381332 	 1.873473 	 1.362574 
-0.381332 	 1.784720 	 2.115826 
-1.083537 	 1.784720 	 2.115826 
-1.083537 	 1.784720 	 2.115826 
-1.083537 	 1.771699 	 2.117021 
-1.191535 	 1.771699 	 2.117021 
-1.191535 	 1.771699 	 2.117021 
-1.191535 	 1.771699 	 2.117021 
-1.191535 	 1.771699 	 2.117021 
-1.191535 	 1.771699 	 2.117021 
-1.191535 	 1.771699 	 2.117021 
-1.191535 	 1.880801 	 1.311729 
-0.385462 	 1.880801 	 1.311729 
-0.385462 	 1.880801 	 1.311729 
-0.385462 	 1.880801 	 1.311729 
-0.385462 	 1.880801 	 1.311729 
-0.385462 	 1.880123 	 1.270256 
-0.489392 	 1.947291 	 1.158017 
-0.255072 	 1.947291 	 1.158017 
-0.255072 	 1.947291 	 1.158017 
-0.255072 	 1.947291 	 1.158017 
-0.255072 	 1.947291 	 1.158017 
-0.255072 	 1.875545 	 1.179563 
-0.860999 	 1.875545 	 1.179563 
-0.860999 	 1.932344 	 1.704177 
-1.393719 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.818658 	 2.122868 
-1.135603 	 1.782052 	 2.113801 
-1.097358 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 1.902640 	 0.993790 
-1.013046 	 2.050949 	 0.558446 
-1.353997 	 2.024822 	 1.044152 
-1.330353 	 2.024822 	 1.044152 
-1.330353 	 1.865948 	 1.215465 
-0.944937 	 1.865948 	 1.215465 
-0.944937 	 1.838761 	 1.538485 
-0.568818 	 1.838761 	 1.538485 
-0.568818 	 1.838761 	 1.538485 
-0.568818 	 1.838761 	 1.538485 
-0.568818 	 1.838761 	 1.538485 
-0.568818 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.881307 	 1.718221 
-0.475134 	 1.907921 	 1.802125 
-1.236086 	 1.907921 	 1.802125 
-1.236086 	 1.907921 	 1.802125 
-1.236086 	 1.808548 	 2.071430 
-0.941285 	 1.700600 	 2.074141 
-3.064713 	 1.700600 	 2.074141 
-3.064713 	 1.795956 	 2.057766 
-0.937270 	 1.795956 	 2.057766 
-0.937270 	 1.795956 	 2.057766 
